"uid","namedLocation","domainID","siteID","plotID","trapID","weighDate","setDate","collectDate","ovenStartDate","ovenEndDate","fieldSampleID","massSampleID","samplingProtocolVersion","functionalGroup","dryMass","qaDryMass","remarks","measuredBy"
"4c9fa913-96de-4f14-8fc8-317df4512712","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_935","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN047935.20160308","NEON.LTR.GUAN047935.20160308.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"8a703a35-97b4-48cf-b935-5b079146b0c2","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_935","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN047935.20160308","NEON.LTR.GUAN047935.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",2.76,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"1ca45e7f-3aa1-42a5-b3e0-30ab24668bcf","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_935","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN047935.20160308","NEON.LTR.GUAN047935.20160308.WDY","NEON.DOC.001710vE","Woody material",0.13,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"14a08faf-1a4e-43e9-bbe5-8d1f0cfdb5f2","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.LVS","NEON.DOC.001710vE","Leaves",34.8,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"7bd88581-157d-490d-9b3a-1f328f56c3f9","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.SDS","NEON.DOC.001710vE","Seeds",0.01,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"1d7b4d25-7c44-4431-9dc8-9b597ce448ca","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.OTH","NEON.DOC.001710vE","Other",1.24,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"1aed950d-0a14-428a-bb19-a09066d5959d","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.FLR","NEON.DOC.001710vE","Flowers",0.03,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"3fd256be-f316-47fb-b8c9-a618d76ae677","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"c3686bc5-af0d-4e69-91b4-942f87f33dd3","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",3.5,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"12ddd9eb-73c7-4f8d-be27-38997a363a08","GUAN_058.basePlot.ltr","D04","GUAN","GUAN_058","GUAN_058_054","2016-03-17","2015-10-28","2016-03-08","2016-03-11T19:03Z","2016-03-17T15:00Z","NEON.LTR.GUAN058054.20160308","NEON.LTR.GUAN058054.20160308.WDY","NEON.DOC.001710vE","Woody material",0.24,"N",NA,"8rHzSbnDOXjpaitjHXu3bvZcWZBazBT3Z6JypCrOTws="
"643f6738-7df6-48a9-a83e-82d58fbb8e0b","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.FLR","NEON.DOC.001710vE","Flowers",0.04,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"3c5afb50-f613-4181-af19-5eea867ec920","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",0.28,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"0b269315-8a75-4874-b34d-af53b6ab0e77","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.WDY","NEON.DOC.001710vE","Woody material",2.47,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ac8c0392-bcd0-49eb-b13a-1042387d8bd1","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",0.25,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"fe98f3a0-4556-4e90-b3f3-53d901cc9ec7","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.LVS","NEON.DOC.001710vE","Leaves",21.46,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"4ca75dec-f060-46e9-94a0-c885a3348f6f","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.OTH","NEON.DOC.001710vE","Other",0.38,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"40379d66-4d3d-4d3f-9c61-469f2175756f","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.OTH","NEON.DOC.001710vE","Other",0.03,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"09cf4008-1392-4296-85a1-46ca6e0aa93f","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"e3affebd-9817-4fb5-b982-9a846e3b2c94","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"e0a1f7c1-16d3-46d4-9685-906dc0669d43","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.LVS","NEON.DOC.001710vE","Leaves",20.96,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"829feeeb-1ca1-4db1-9837-683087efe10c","GUAN_046.basePlot.ltr","D04","GUAN","GUAN_046","GUAN_046_021","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN046021.20160308","NEON.LTR.GUAN046021.20160308.WDY","NEON.DOC.001710vE","Woody material",0.02,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"174f77c9-40c7-4c25-9b9a-cad10fecc5d5","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",1.85,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"e2ab7ec1-ef46-4f1d-a97b-070cd9d585cd","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.FLR","NEON.DOC.001710vE","Flowers",0.009,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"eaf51ad5-e9cd-4b84-802a-419a4e3dcf8f","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.SDS","NEON.DOC.001710vE","Seeds",0.83,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"6d33354f-0c5c-491c-93ff-49a941e46f9b","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.FLR","NEON.DOC.001710vE","Flowers",0.38,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"7178bc90-f621-4555-b48f-f521183f43a8","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"39de754b-63e4-47f6-bd57-40bacb86da95","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_706","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052706.20160308","NEON.LTR.GUAN052706.20160308.WDY","NEON.DOC.001710vE","Woody material",0.03,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"66fbea4c-b028-4a36-9704-7e3e7b86b152","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"f9a2c51f-3b28-467d-9689-6b0ee3131074","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.LVS","NEON.DOC.001710vE","Leaves",62.64,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"44659c83-d16a-48d0-8628-e3cc377e1010","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.LVS","NEON.DOC.001710vE","Leaves",21.88,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"5582363e-8319-4ff4-b842-c33cd4fd6db9","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.SDS","NEON.DOC.001710vE","Seeds",0.06,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"f5521c18-3cb2-4227-a8ae-fced84fb671e","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.OTH","NEON.DOC.001710vE","Other",1.64,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"9480fc69-ab64-4468-bac8-d5dc8cd0a813","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.FLR","NEON.DOC.001710vE","Flowers",0.006,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"821c7b46-9369-40d2-8680-aaa5819281b7","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",3.61,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"d2e19c1e-9952-412b-94cc-187178bcb12c","GUAN_060.basePlot.ltr","D04","GUAN","GUAN_060","GUAN_060_151","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN060151.20160308","NEON.LTR.GUAN060151.20160308.WDY","NEON.DOC.001710vE","Woody material",0.38,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"07c2de3b-a0d2-46df-93d5-ebca7178cea7","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",1.57,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"aba76ef3-f917-4e32-b5a2-966a4c3f838c","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.OTH","NEON.DOC.001710vE","Other",0.2,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"b7c7d8f3-f6d0-4c3a-a62c-8bd8953d77df","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ff938574-5167-4397-a80b-9bf463dba8f4","GUAN_042.basePlot.ltr","D04","GUAN","GUAN_042","GUAN_042_700","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN042700.20160308","NEON.LTR.GUAN042700.20160308.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"8a444a95-31df-47a2-99cd-169e44c654be","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ce315f18-669a-49d5-93af-5462bc771a96","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.FLR","NEON.DOC.001710vE","Flowers",0.02,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"24d6bc04-f0af-4cb1-bb83-fd30a0353a5f","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.SDS","NEON.DOC.001710vE","Seeds",0.02,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"e01dd20b-76f5-4495-8cde-d1ef80985da0","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.LVS","NEON.DOC.001710vE","Leaves",13,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"619d9ec2-f740-4e36-a30e-85bfaf0280cf","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.WDY","NEON.DOC.001710vE","Woody material",0.04,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"b856f4fc-8112-48be-b8bc-dfe1dc404168","GUAN_056.basePlot.ltr","D04","GUAN","GUAN_056","GUAN_056_062","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN056062.20160308","NEON.LTR.GUAN056062.20160308.OTH","NEON.DOC.001710vE","Other",0.06,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"2072aa47-5571-499a-9a86-1a9e85a43acf","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.OTH","NEON.DOC.001710vE","Other",3.06,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"de017ae7-2f8e-4a47-81b1-698995e7162c","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"86de4701-d859-4412-86cf-84f2a55b8080","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",0.97,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"259a808b-284c-4c03-9c5f-c2793d880a16","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.LVS","NEON.DOC.001710vE","Leaves",15.49,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ec16add2-5814-499f-a1cf-257eff020e93","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.SDS","NEON.DOC.001710vE","Seeds",0.01,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"dffb5726-5c3b-4f46-aaf9-b9d7ac77d228","GUAN_047.basePlot.ltr","D04","GUAN","GUAN_047","GUAN_047_132","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN047132.20160308","NEON.LTR.GUAN047132.20160308.FLR","NEON.DOC.001710vE","Flowers",0.05,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"7e53df0a-c9f6-4899-866b-26734c922750","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",3.13,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"bb173a2a-8272-47db-99c1-ee626daa9e71","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.WDY","NEON.DOC.001710vE","Woody material",0.02,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"7955e5ee-fbb5-4654-b38d-9c96b715090d","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.LVS","NEON.DOC.001710vE","Leaves",31.4,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ffa839de-e4fd-4b08-a50b-035e790c1c27","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.SDS","NEON.DOC.001710vE","Seeds",0.18,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"f52fad37-1514-46ae-a66f-8a2d8399531b","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"b59bcfd2-1fb8-4b84-9032-81d101a43f09","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_280","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052280.20160308","NEON.LTR.GUAN052280.20160308.WDY","NEON.DOC.001710vE","Woody material",0.26,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"16a87c29-ff1c-489c-842d-4a1e38c5bafd","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.FLR","NEON.DOC.001710vE","Flowers",0.01,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"e53c41db-21b4-44d0-9f93-ec3ddf1672e7","GUAN_044.basePlot.ltr","D04","GUAN","GUAN_044","GUAN_044_646","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN044646.20160308","NEON.LTR.GUAN044646.20160308.OTH","NEON.DOC.001710vE","Other",3.19,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"f9bb6c05-efa4-4ab6-a845-9d81a5f7eee9","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_280","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052280.20160308","NEON.LTR.GUAN052280.20160308.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"882ccd19-384a-47a0-8b52-d5338c5880cf","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_280","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052280.20160308","NEON.LTR.GUAN052280.20160308.TWI","NEON.DOC.001710vE","Twigs/branches",1.28,"N",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
"ecca87b3-c5b0-4700-b2f6-ccaf68ed9d47","GUAN_052.basePlot.ltr","D04","GUAN","GUAN_052","GUAN_052_280","2016-03-15","2015-10-28","2016-03-08","2016-03-10T18:05Z","2016-03-15T18:00Z","NEON.LTR.GUAN052280.20160308","NEON.LTR.GUAN052280.20160308.OTH","NEON.DOC.001710vE","Other",3.81,"Y",NA,"bLuA32XSwhQ1UEFOt6rO3xlOtBx7Ppbg"
